x,y,z,som,picos
-12.9570,7.6016,1.1562,27312,0
-19.4609,-1.4766,3.4531,27366,0
1.6406,-5.8828,-1.5664,27266,0
-21.6875,1.6250,3.7617,27391,0
-1.1562,-6.9180,-0.7227,27279,0
-4.4102,4.8477,-1.1055,27387,0
-5.4062,-7.1797,0.4258,27325,0
-1.0781,2.0469,-1.6797,27297,0
-20.3477,6.2617,3.1875,27297,0
-10.5820,-6.4180,1.7695,27351,0
-17.0898,7.2578,2.3828,27268,0
-15.6758,-4.3477,2.8789,27396,0
2.3672,-3.8945,-1.8320,27267,0
-19.5391,-1.4375,3.4922,27393,0
1.6016,-5.8828,-1.5273,27308,0
-8.3633,6.7227,-0.0312,27266,0
-1.2695,-6.9141,-0.6836,27387,0
-4.2578,4.7305,-1.1797,27245,0
-21.9922,4.4219,3.6445,27403,0
-5.5977,-7.1406,0.5039,27278,0
-20.2383,6.3750,3.1094,27346,0
-10.8438,-6.2656,1.7695,27332,0
1.4102,-1.3242,-1.8672,27260,0
-15.9805,-4.1562,2.8789,27402,0
2.3672,-4.1211,-1.7930,27244,0
-12.5703,7.4883,1.0391,27407,0
-19.7734,-1.2070,3.4922,27287,0
-8.0469,6.6055,-0.1836,27314,0
-21.8086,1.9336,3.7617,27356,0
-1.5781,-6.9531,-0.5312,27356,0
-21.9180,4.6523,3.6445,27242,0
-6.1367,-7.0312,0.6562,27395,0
-0.6562,1.5117,-1.7891,27254,0
-19.9219,6.4922,3.1094,27362,0
1.6016,-1.6680,-1.9102,27302,0
-16.3203,7.3711,2.1523,27273,0
-16.4805,-3.8516,2.9922,27371,0
-12.0352,7.4102,0.8086,27248,0
-20.1992,-0.7109,3.5312,27372,0
1.2578,-6.1875,-1.3711,27259,0
-21.9961,2.3945,3.7227,27345,0
-2.0352,-7.0703,-0.3789,27286,0
-3.3789,4.0820,-1.3359,27265,0
-21.8359,4.9609,3.6055,27320,0
-0.1992,0.9766,-1.8281,27220,0
-19.5391,6.6055,2.9922,27347,0
-12.2656,-5.8047,2.1914,27223,0
-15.5938,7.4102,1.9609,27317,0
-17.2070,-3.3164,3.1094,27276,0
2.2930,-4.6992,-1.7578,27232,0
-11.1914,7.2578,0.5820,27327,0
0.7578,-6.4141,-1.2969,27327,0
-6.7109,6.1094,-0.6445,27221,0
-22.1094,2.9297,3.7227,27349,0
-2.8047,3.5820,-1.4492,27267,0
-21.6133,5.3047,3.5703,27270,0
-7.7422,-6.8398,1.1953,27324,0
-19.0117,6.7578,2.9180,27230,0
-13.1445,-5.4609,2.3828,27369,0
2.0625,-2.6289,-1.9102,27219,0
-14.9492,7.4492,1.8047,27361,0
2.1367,-5.0039,-1.6797,27292,0
-10.3828,7.1445,0.4258,27233,0
-21.0703,0.3633,3.6445,27333,0
-5.9883,5.7656,-0.7617,27207,0
-22.1875,3.3516,3.7617,27354,0
-3.5312,-7.1836,-0.0703,27256,0
-2.3047,3.1953,-1.5664,27307,0
-8.5859,-6.7617,1.3086,27292,0
0.6055,-0.0586,-1.8281,27220,0
-18.4297,7.0273,2.7266,27220,0
2.1758,-3.1602,-1.9102,27220,0
-14.2617,7.5625,1.5781,27220,0
-18.3906,-2.3945,3.3398,27355,0
2.0234,-5.3867,-1.6016,27251,0
-21.3086,0.8594,3.7617,27292,0
-0.2734,-6.7188,-0.9531,27311,0
-5.3320,5.4180,-0.9883,27214,0
-4.3359,-7.2578,0.1992,27362,0
-1.7305,2.6602,-1.6797,27227,0
-20.8867,5.9570,3.3398,27322,0
0.9492,-0.5938,-1.8672,27279,0
-17.7812,7.1797,2.5352,27259,0
-14.8320,-4.7695,2.6875,27311,0
2.3320,-3.6172,-1.9102,27240,0
-19.0508,-1.8594,3.4922,27364,0
1.7539,-5.7305,-1.5664,27225,0
-8.8516,6.8750,0.0078,27338,0
-0.8867,-6.8359,-0.7227,27261,0
-4.6016,4.9961,-1.1445,27254,0
-22.0703,4.3086,3.6836,27321,0
-5.2539,-7.1836,0.4258,27218,0
-20.3438,6.3008,3.2227,27372,0
-10.6172,-6.3398,1.8047,27251,0
1.3359,-1.1680,-1.9102,27251,0
-15.8320,-4.2734,2.8398,27318,0
2.4062,-4.0820,-1.8320,27294,0
-12.6523,7.5625,1.0391,27227,0
-19.7734,-1.2070,3.5312,27356,0
-7.9688,6.6445,-0.2617,27208,0
-21.8750,1.9727,3.7617,27363,0
-1.6172,-7.0312,-0.5312,27255,0
-21.9570,4.6523,3.6836,27305,0
-6.2109,-7.0742,0.6953,27311,0
-0.5430,1.4336,-1.7891,27211,0
-11.6133,-6.0742,2.0352,27365,0
1.7188,-1.7461,-1.9453,27205,0
-16.1328,7.3711,2.1133,27353,0
-16.7461,-3.6992,3.0312,27281,0
-11.6875,7.4102,0.7344,27252,0
-20.4219,-0.5195,3.5703,27332,0
1.0664,-6.3359,-1.3359,27221,0
-22.0703,2.6211,3.7617,27389,0
-2.4570,-7.1133,-0.2617,27221,0
-3.0703,3.8867,-1.4102,27326,0
-21.1133,5.1133,3.4922,27326,0
-2.6094,0.4375,-1.0273,27373,0
-20.0820,7.6797,1.5000,27303,0
-11.8438,-6.4180,2.5742,27285,0
-16.4414,7.6797,1.9961,27215,0
-16.8633,-2.7773,3.2617,27395,0
3.8633,-5.6094,-2.1016,27325,0
-12.0703,7.6797,0.8477,27348,0
1.1797,-7.3008,-1.0273,27271,0
-4.5664,5.7656,-0.9141,27221,0
-22.4180,3.5430,3.7617,27419,0
-2.2266,3.3906,-1.6797,27293,0
-21.6133,5.8008,3.6055,27398,0
-9.3516,-7.0703,1.6133,27264,0
-17.2070,7.1797,2.5742,27309,0
-14.1016,-5.1523,2.4961,27375,0
1.8320,-3.6211,-1.9844,27254,0
-14.3672,8.1406,1.4609,27399,0
1.8711,-6.0352,-1.5273,27234,0
-8.9297,7.3711,-0.0703,27377,0
-21.1094,1.3984,3.6836,27377,0
-4.9883,5.4570,-1.2188,27284,0
-22.4922,4.5391,3.7617,27284,0
-5.2148,-7.7227,0.5820,27358,0
-0.8867,1.9727,-1.7930,27204,0
-10.7656,-6.4961,1.9609,27412,0
1.4492,-1.5156,-1.8711,27270,0
-17.0156,7.7188,2.1914,27325,0
2.4453,-4.5820,-1.6406,27328,0
-12.0742,7.7539,0.6953,27234,0
-19.9648,-0.7500,3.5703,27386,0
-7.6289,6.7578,-0.5312,27252,0
-22.1875,2.6211,3.7617,27379,0
-2.1914,-7.4570,-0.1836,27274,0
-3.1875,4.1602,-1.4883,27299,0
-7.2461,-7.2227,1.0781,27354,0
0.1094,0.4766,-1.7930,27234,0
-19.3906,6.9883,2.8789,27395,0
2.1016,-2.7461,-1.8711,27250,0
-14.9492,7.7188,1.6133,27362,0
-17.8242,-2.8555,3.2227,27305,0
2.2539,-5.3438,-1.6016,27287,0
-21.2656,0.6680,3.7227,27359,0
0.0312,-6.9180,-0.8750,27359,0
-5.5625,5.6523,-1.0273,27251,0
-4.1445,-7.4141,0.2344,27421,0
-1.8086,2.7344,-1.6406,27276,0
-20.8828,6.1094,3.2617,27357,0
-9.6562,-6.6875,1.7305,27328,0
-17.5469,7.3711,2.3828,27286,0
-15.1719,-4.5781,2.8789,27379,0
2.4062,-3.9648,-1.7930,27251,0
-19.5039,-1.3984,3.4922,27428,0
1.6016,-6.1523,-1.4102,27282,0
-8.2070,6.8359,-0.3398,27324,0
-1.5781,-7.2188,-0.4141,27366,0
-3.7617,4.3867,-1.3711,27255,0
-21.9141,4.8828,3.5703,27400,0
-6.5586,-7.1445,0.8867,27271,0
-19.6562,6.7578,2.9180,27388,0
-12.2266,-5.9219,2.2266,27322,0
1.9453,-2.3203,-1.9102,27297,0
-17.3984,-3.1992,3.1875,27387,0
2.2930,-5.0000,-1.6016,27248,0
-10.8438,7.4492,0.3516,27408,0
-20.8828,0.2461,3.6836,27408,0
-6.2148,5.8398,-0.8359,27271,0
-22.1133,3.4648,3.7969,27339,0
-3.6094,-7.2969,0.1602,27322,0
-21.1484,5.7266,3.3789,27276,0
-8.8945,-6.7227,1.5000,27396,0
0.8359,-0.4805,-1.8281,27264,0
-18.1250,7.1797,2.4961,27441,0
2.2930,-3.6172,-1.8711,27309,0
-13.6445,7.7930,1.1953,27311,0
-19.0078,-1.7812,3.4141,27368,0
-8.7422,6.9141,-0.1484,27264,0
-21.7266,1.7422,3.7617,27396,0
-1.1953,-6.9922,-0.5703,27270,0
-22.0352,4.5781,3.6836,27368,0
-5.7891,-7.1836,0.6953,27284,0
-0.6953,1.4727,-1.7578,27264,0
-19.8867,6.4141,3.1484,27342,0
1.6016,-1.7461,-1.9102,27228,0
-16.0938,7.4102,1.9961,27374,0
-16.7461,-3.6211,3.0703,27374,0
-11.5039,7.4883,0.5039,27353,0
-20.5430,-0.2109,3.6055,27353,0
0.8750,-6.4961,-1.2188,27314,0
-6.8633,6.1094,-0.6836,27253,0
-2.8789,-7.2227,-0.0703,27380,0
-2.6875,3.4609,-1.5664,27236,0
-21.3828,5.4961,3.4141,27398,0
0.4141,0.0195,-1.7930,27284,0
-18.5508,7.0664,2.6875,27270,0
-13.8750,-5.1914,2.6094,27324,0
-14.2227,7.6016,1.4609,27239,0
-18.5078,-2.2422,3.4141,27367,0
1.9453,-5.5000,-1.5273,27240,0
-9.4336,6.9883,0.0430,27367,0
-0.6211,-6.8359,-0.7227,27286,0
-4.8320,4.9922,-1.1797,27274,0
-22.0352,4.3086,3.6836,27351,0
-1.1953,1.9297,-1.7578,27244,0
-20.3477,6.3750,3.1094,27408,0
-10.8828,-6.2656,1.8828,27258,0
1.4492,-1.4375,-1.8672,27347,0
-16.2539,-3.9297,2.9570,27316,0
2.3320,-4.4219,-1.6797,27316,0
-12.0703,7.4492,0.6953,27258,0
1.0664,-6.3359,-1.2188,27384,0
-7.2070,6.2227,-0.5703,27231,0
-21.9531,2.6992,3.7617,27395,0
-2.5742,-7.1406,-0.1094,27279,0
-21.6133,5.3789,3.4531,27308,0
-7.8242,-6.8789,1.2305,27340,0
0.2227,0.2852,-1.8672,27234,0
-13.4141,-5.3438,2.4961,27398,0
2.1758,-3.0508,-1.8711,27239,0
-14.5273,7.6406,1.4609,27356,0
2.0234,-5.4219,-1.4883,27325,0
-9.6562,7.0664,0.0820,27274,0
-21.3867,1.0508,3.6836,27360,0
-0.4297,-6.7969,-0.7227,27245,0
-22.0742,4.0781,3.7227,27406,0
-4.9883,-7.1797,0.5430,27263,0
-1.3086,2.0859,-1.7188,27334,0
-10.6172,-6.3047,1.8828,27339,0
1.3359,-1.3242,-1.9062,27239,0
-16.7422,7.3711,2.1914,27239,0
-16.1328,-4.0039,2.9570,27397,0
-12.1875,7.5625,0.6562,27233,0
-20.1172,-0.6719,3.5703,27387,0
1.1797,-6.3086,-1.2969,27287,0
-21.9570,2.6602,3.7617,27306,0
-2.4570,-7.1836,-0.1836,27359,0
-3.1484,3.7773,-1.4492,27247,0
-21.5742,5.2656,3.5312,27398,0
0.1836,0.3242,-1.8281,27283,0
-18.8945,6.8359,2.8008,27343,0
-13.3008,-5.4219,2.5742,27325,0
-14.6445,7.6406,1.5391,27282,0
-18.2422,-2.5117,3.3398,27360,0
2.0234,-5.3828,-1.5664,27243,0
-21.3086,1.0508,3.7227,27413,0
-0.4297,-6.8398,-0.7969,27282,0
-5.1406,5.1914,-1.1445,27337,0
-22.1094,4.1914,3.6836,27347,0
-1.3477,2.1250,-1.6797,27259,0
-20.3828,6.2227,3.1484,27394,0
-10.5391,-6.3398,1.9219,27394,0
-16.8633,7.2969,2.1914,27245,0
-16.0547,-4.0430,3.0312,27396,0
2.3672,-4.3164,-1.6797,27273,0
-12.2305,7.5273,0.6953,27286,0
1.2188,-6.3047,-1.2969,27346,0
-7.3984,6.4531,-0.5703,27218,0
-22.0352,2.7383,3.7617,27396,0
-3.0703,3.7773,-1.4883,27240,0
-21.5703,5.3789,3.4531,27332,0
-7.7031,-6.9141,1.2695,27284,0
0.2617,0.2461,-1.8281,27261,0
-13.4961,-5.3438,2.5742,27333,0
2.1016,-3.1289,-1.8711,27190,0
-14.4883,7.6016,1.4219,27364,0
2.0234,-5.5000,-1.5664,27229,0
-9.5078,7.0273,-0.0312,27287,0
-21.3867,1.1289,3.7227,27297,0
-4.9102,5.1094,-1.1797,27207,0
-22.0703,4.3086,3.6836,27337,0
-5.2148,-7.2617,0.5430,27182,0
-1.1562,1.9336,-1.7930,27341,0
-10.9648,-6.2266,2.0352,27240,0
1.4492,-1.5547,-1.8711,27240,0
-16.4414,7.4102,2.0742,27227,0
2.3672,-4.5391,-1.6797,27336,0
-11.7305,7.4102,0.5430,27194,0
-20.3828,-0.3672,3.6836,27354,0
0.9141,-6.4141,-1.1797,27230,0
-22.0352,3.0039,3.7227,27305,0
-2.9570,-7.2578,0.0078,27262,0
-2.6875,3.3516,-1.6016,27241,0
-8.4297,-6.8008,1.4609,27357,0
0.6055,-0.2500,-1.8672,27205,0
-18.3164,7.1445,2.5352,27375,0
2.2539,-3.5117,-1.7930,27253,0
-13.7227,7.6797,1.1953,27270,0
-18.9336,-1.7812,3.5312,27301,0
1.7539,-5.8086,-1.4883,27225,0
-21.6523,1.7812,3.7617,27380,0
-1.2695,-6.9922,-0.4531,27233,0
-4.1836,4.5781,-1.3711,27358,0
-6.2500,-7.1445,0.8867,27290,0
-0.4648,1.0508,-1.8281,27290,0
-19.6562,6.6836,2.8398,27265,0
-12.1094,-5.8828,2.3438,27356,0
-15.4883,7.5273,1.7305,27229,0
-17.3984,-3.0859,3.3008,27410,0
2.2148,-5.0391,-1.4883,27263,0
-20.9609,0.5156,3.7617,27353,0
0.1094,-6.6523,-0.8359,27338,0
-5.7891,5.5352,-1.0664,27260,0
-22.0312,3.8086,3.7227,27396,0
-1.7695,2.4688,-1.7188,27240,0
-20.6211,6.1094,3.1484,27387,0
-10.0430,-6.4961,1.8438,27286,0
-17.0586,7.4102,2.1133,27307,0
-15.7891,-4.1562,2.9922,27339,0
2.3672,-4.3438,-1.6406,27211,0
-20.0430,-0.6719,3.6836,27392,0
1.1445,-6.3750,-1.1797,27209,0
-7.3203,6.3008,-0.6445,27322,0
-21.9570,2.8125,3.7969,27284,0
-2.9180,3.6172,-1.5664,27241,0
-21.4570,5.4961,3.4141,27353,0
-8.0898,-6.8789,1.4219,27353,0
-18.5469,7.1445,2.5352,27210,0
-13.9453,-5.1172,2.7266,27368,0
2.2539,-3.4727,-1.8320,27242,0
-13.9492,7.7930,1.1172,27271,0
1.8320,-5.8477,-1.4492,27288,0
-8.8906,6.9531,-0.2617,27206,0
-21.6094,1.7422,3.6836,27351,0
-4.2969,4.5820,-1.3711,27220,0
-21.9570,4.8047,3.5703,27327,0
-6.2109,-7.1797,0.9258,27256,0
-0.5430,1.1680,-1.7930,27231,0
-12.0742,-5.9219,2.3047,27308,0
1.8711,-2.3906,-1.8711,27201,0
-15.5156,7.6016,1.7305,27362,0
2.3320,-5.0820,-1.5664,27241,0
-10.6172,7.2969,0.1602,27301,0
-20.9648,0.5547,3.6836,27278,0
-5.8320,5.4961,-1.0273,27225,0
-22.1484,3.8086,3.7227,27346,0
-4.2188,-7.2188,0.3906,27212,0
-1.7695,2.4336,-1.7188,27212,0
-9.9609,-6.4961,1.8047,27361,0
1.1445,-1.0938,-1.9102,27265,0
-17.2031,7.4102,2.1914,27272,0
2.4062,-4.2383,-1.7188,27359,0
-12.4961,7.5625,0.7734,27242,0
-19.9219,-0.8242,3.6445,27393,0
1.2969,-6.2266,-1.2969,27250,0
-21.9570,2.6602,3.7227,27366,0
-2.3828,-7.1445,-0.1094,27291,0
-3.1484,3.6992,-1.4883,27271,0
-7.7852,-6.9141,1.3477,27403,0
0.3008,0.0547,-1.8281,27229,0
-18.7734,6.9883,2.6875,27436,0
-13.6445,-5.2305,2.6484,27282,0
-14.3281,7.7188,1.3086,27323,0
-18.4727,-2.2031,3.3789,27338,0
2.0234,-5.6094,-1.5273,27232,0
-21.4961,1.4336,3.7617,27399,0
-0.7734,-6.8789,-0.5703,27250,0
-4.6797,4.8477,-1.2188,27250,0
-5.5625,-7.1406,0.6953,27305,0
-0.8477,1.4727,-1.7930,27305,0
-20.0391,6.5312,2.9570,27274,0
-11.4219,-6.0742,2.1914,27386,0
-16.0547,7.4102,1.9219,27258,0
-16.8633,-3.5078,3.1875,27419,0
2.4062,-4.6953,-1.6016,27280,0
-20.6875,-0.0195,3.6445,27385,0
0.7578,-6.4922,-1.1055,27350,0
-6.5547,5.9180,-0.8359,27284,0
-22.1484,3.3516,3.6836,27415,0
-2.4180,3.0781,-1.5664,27268,0
-21.1875,5.7656,3.2617,27404,0
-8.8125,-6.7227,1.5000,27307,0
-18.1250,7.1797,2.4961,27342,0
-14.5625,-4.8867,2.7656,27353,0
2.3672,-3.6211,-1.7930,27265,0
-13.6797,7.6406,1.1953,27412,0
1.7930,-5.7656,-1.4492,27278,0
-8.7461,6.7969,-0.1484,27398,0
-21.6875,1.7422,3.7227,27398,0
-4.2578,4.6133,-1.2578,27308,0
-22.0352,4.6914,3.6055,27308,0
-5.9844,-7.1445,0.6953,27376,0
-19.9609,6.6055,2.9922,27266,0
-11.6523,-6.0742,2.1133,27430,0
1.7539,-1.9023,-1.8711,27280,0
-16.0586,7.4883,1.9609,27396,0
2.4453,-4.6602,-1.6406,27352,0
-11.4219,7.3359,0.5820,27326,0
-20.6172,-0.1758,3.6445,27454,0
-6.7852,5.9922,-0.6836,27306,0
-22.1484,3.0820,3.6836,27459,0
-2.9180,-7.2227,-0.0703,27340,0
-2.6875,3.3945,-1.4883,27374,0
-8.2422,-6.8789,1.3086,27418,0
0.5312,0.0195,-1.8320,27300,0
-18.6289,7.1055,2.6484,27488,0
2.2930,-3.1562,-1.8711,27342,0
-14.3320,7.6406,1.4609,27463,0
-18.5508,-2.3203,3.3398,27403,0
-9.5078,6.9531,0.1211,27355,0
-21.4961,1.1289,3.6836,27453,0
-0.3516,-6.8008,-0.7969,27328,0
-5.0234,5.0703,-1.0664,27328,0
-4.8320,-7.2188,0.3906,27499,0
-1.3477,2.2383,-1.6406,27350,0
-20.5430,6.2227,3.1875,27406,0
1.3359,-1.0938,-1.8320,27420,0
-17.1641,7.3359,2.3047,27329,0
-15.7109,-4.3477,2.8789,27439,0
2.4844,-4.0430,-1.7578,27326,0
-19.7344,-1.2070,3.4922,27449,0
1.6406,-6.0703,-1.4492,27353,0
-8.1250,6.6445,-0.3008,27374,0
-1.6172,-7.0742,-0.4922,27400,0
-3.7617,4.3438,-1.2969,27277,0
-21.9570,4.9219,3.6055,27416,0
-6.4414,-7.1094,0.7734,27291,0
-19.8164,6.6836,3.0703,27392,0
-11.9531,-5.9961,2.1133,27307,0
1.8711,-1.9375,-1.8711,27307,0
-17.0156,-3.5469,3.0703,27373,0
2.4453,-4.6602,-1.6797,27253,0
-11.4258,7.4102,0.6172,27253,0
0.9883,-6.4141,-1.2969,27249,0
-6.9805,6.1836,-0.5703,27249,0
-22.1484,2.8906,3.7227,27358,0
-2.5742,-7.2188,-0.2617,27285,0
-21.7266,5.3438,3.4922,27262,0
-7.6250,-7.0312,1.0781,27363,0
0.2617,0.4375,-1.7891,27201,0
-13.0742,-5.6133,2.3438,27408,0
2.2148,-2.5898,-1.8711,27243,0
-15.0625,7.5273,1.8047,27300,0
-17.8633,-2.9336,3.2227,27320,0
-10.5430,7.2578,0.4648,27220,0
-21.0703,0.3633,3.6445,27372,0
0.4922,-6.6484,-1.1055,27228,0
-22.2578,3.3906,3.7617,27382,0
-3.3398,-7.3398,-0.0703,27276,0
-2.3828,3.2773,-1.5273,27280,0
-21.3867,5.6875,3.3789,27346,0
0.6055,-0.0195,-1.8281,27230,0
-18.6680,7.0664,2.7656,27386,0
-13.8008,-5.3438,2.5352,27386,0
-14.5273,7.6797,1.6133,27367,0
-18.2734,-2.5859,3.2617,27367,0
2.2148,-5.2656,-1.5664,27330,0
-21.3477,0.7461,3.7227,27309,0
0.0312,-6.7227,-0.9883,27383,0
-5.5977,5.5352,-0.8750,27280,0
-22.2617,3.6953,3.7227,27438,0
-1.9219,2.8906,-1.6016,27339,0
-21.1094,5.9570,3.3398,27433,0
-9.1602,-6.8008,1.3867,27410,0
-18.1641,7.2188,2.6094,27398,0
-14.5234,-5.0000,2.5742,27439,0
2.4453,-3.4297,-1.8711,27314,0
-13.9492,7.6406,1.3867,27437,0
2.0234,-5.5703,-1.5664,27252,0
-9.3125,6.9531,0.1211,27285,0
-21.5312,1.1680,3.7617,27266,0
-5.0234,5.1914,-1.0273,27217,0
-22.1914,4.0781,3.7227,27357,0
-4.6797,-7.2578,0.3125,27218,0
-1.4609,2.4727,-1.6797,27393,0
-9.9609,-6.6094,1.6133,27291,0
1.1797,-0.8242,-1.8711,27291,0
-17.5508,7.2969,2.4570,27332,0
2.4453,-3.7734,-1.8320,27434,0
-13.3008,7.6016,1.1953,27312,0
-19.3164,-1.6680,3.4141,27483,0
-8.6680,6.7969,-0.0312,27348,0
-21.7305,1.5898,3.7227,27435,0
-1.0039,-6.9180,-0.6445,27384,0
-4.4492,4.8047,-1.1445,27332,0
-5.4453,-7.1797,0.5430,27396,0
-1.0039,1.9297,-1.7188,27246,0
-20.3477,6.3398,3.1875,27381,0
1.4492,-1.2461,-1.8672,27288,0
-16.9023,7.3359,2.3438,27305,0
-15.9766,-4.1953,2.8398,27307,0
2.5234,-4.1211,-1.8320,27223,0
-19.8555,-1.1680,3.4922,27340,0
1.5625,-6.0312,-1.4492,27225,0
-8.0508,6.5664,-0.2227,27356,0
-1.5781,-6.9922,-0.5312,27270,0
-3.8359,4.4258,-1.2188,27270,0
-21.9961,4.7695,3.6836,27270,0
-6.2109,-7.0742,0.6953,27312,0
-19.8867,6.5312,3.1484,27224,0
-11.6875,-6.0742,2.0352,27360,0
1.7188,-1.6680,-1.9102,27235,0
-16.7031,-3.8125,2.9922,27360,0
2.4844,-4.4648,-1.7578,27281,0
-11.8438,7.3711,0.7734,27266,0
1.2578,-6.2695,-1.3711,27361,0
-7.3242,6.2617,-0.4531,27241,0
-22.1484,2.5469,3.7227,27378,0
-2.2656,-7.1094,-0.3398,27244,0
-21.8047,5.1523,3.5703,27345,0
-7.0938,-6.9922,0.8867,27295,0
-0.0078,0.8203,-1.7578,27259,0
-12.5352,-5.8047,2.2266,27365,0
1.9844,-2.1641,-1.9102,27188,0
-15.4883,7.4492,1.9609,27377,0
-17.3633,-3.3164,3.1094,27229,0
-11.0781,7.2969,0.5820,27289,0
-20.8086,-0.0977,3.6055,27278,0
0.8359,-6.4180,-1.2578,27278,0
-22.1875,2.9688,3.7227,27330,0
-2.8398,-7.1836,-0.1836,27330,0
-2.8047,3.5430,-1.4492,27193,0
-7.8242,-6.9531,1.1172,27346,0
0.3398,0.4023,-1.7617,27235,0
-19.0117,6.9141,2.8789,27259,0
-13.1406,-5.5000,2.3047,27315,0
-15.0625,7.5273,1.8047,27240,0
-17.8633,-2.9336,3.1875,27354,0
2.3320,-4.9648,-1.6797,27221,0
-21.1094,0.3242,3.6445,27353,0
0.5312,-6.5742,-1.1797,27255,0
-6.1758,5.6875,-0.7227,27265,0
-22.2578,3.2734,3.7617,27332,0
-2.4180,3.2773,-1.4883,27211,0
-21.3438,5.5352,3.4531,27360,0
-8.3242,-6.8008,1.1953,27249,0
-18.6680,6.9531,2.8398,27337,0
-13.6836,-5.3086,2.4570,27283,0
2.2148,-2.8555,-1.9102,27250,0
-14.6016,7.5273,1.6914,27335,0
2.2148,-5.1211,-1.6797,27230,0
-10.0430,7.0664,0.3906,27230,0
-21.3086,0.6289,3.6445,27381,0
-5.7500,5.5352,-0.7969,27278,0
-22.2617,3.5820,3.7969,27317,0
-3.7227,-7.1445,0.0078,27313,0
-21.1523,5.6875,3.4141,27276,0
-8.8555,-6.7227,1.3477,27370,0
0.7578,-0.2109,-1.8711,27243,0
-18.3125,7.0273,2.7656,27401,0
2.3320,-3.1562,-1.9102,27295,0
-14.1797,7.4883,1.5781,27303,0
-18.5508,-2.3555,3.3398,27369,0
-9.6172,6.9883,0.2344,27261,0
-21.4531,0.8984,3.6445,27395,0
-0.1992,-6.6484,-0.9883,27260,0
-5.3672,5.3047,-0.9141,27374,0
-4.1836,-7.1406,0.1211,27312,0
-1.8086,2.6211,-1.6016,27286,0
-20.9219,5.8789,3.3789,27364,0
0.9492,-0.4805,-1.8711,27269,0
-17.9336,7.1445,2.6484,27399,0
-14.6836,-4.8477,2.6484,27399,0
2.3672,-3.3516,-1.8711,27290,0
-18.8906,-2.0117,3.4141,27379,0
1.9453,-5.5039,-1.5664,27320,0
-9.1953,6.8359,0.1602,27288,0
-0.5039,-6.7227,-0.8750,27399,0
-4.9492,4.9922,-0.9883,27263,0
-22.1914,4.0391,3.7617,27408,0
-1.4609,2.3555,-1.6406,27293,0
-20.6875,6.0312,3.3398,27347,0
-9.9336,-6.4570,1.6133,27340,0
1.1055,-0.7109,-1.8672,27280,0
-15.1367,-4.6172,2.6875,27395,0
2.4062,-3.5820,-1.8711,27248,0
-13.3789,7.5273,1.3086,27404,0
1.8320,-5.6523,-1.6016,27294,0
-8.7773,6.6836,0.0820,27320,0
-21.6914,1.4727,3.7227,27355,0
-0.8477,-6.7188,-0.7969,27243,0
-22.1523,4.2305,3.7617,27407,0
-5.1016,-7.0352,0.3516,27261,0
-1.1953,2.0898,-1.7188,27261,0
-10.4258,-6.3398,1.7305,27391,0
1.2188,-0.9414,-1.9062,27301,0
-17.2031,7.1797,2.4180,27291,0
-15.5547,-4.3867,2.7656,27357,0
-12.9570,7.4883,1.1562,27242,0
