x,y,z,som,picos
-4.4883,21.8906,9.3516,27481,0
-11.7305,16.3789,-9.0352,27258,0
-12.5312,-16.6133,-10.6055,27160,0
-4.1445,14.0781,14.6445,27494,0
-10.2734,23.3828,-8.1914,27306,0
-12.6523,-11.9727,-11.4102,27143,0
-4.1055,5.9922,18.1289,27478,0
-8.6641,28.7148,-6.2383,27363,0
-12.8359,-6.5703,-11.6016,27140,0
-13.6445,-23.8047,-0.2617,27465,0
-7.0156,30.8516,-2.9062,27417,0
-13.1133,-0.3672,-10.7969,27144,0
-13.4531,-23.0820,-4.7070,27144,0
-5.8281,29.4766,2.1523,27432,0
-13.0703,6.6836,-10.1445,27456,0
-12.9180,-20.5547,-8.7266,27160,0
-8.3594,-14.6172,15.4062,27393,0
-12.1484,14.1523,-8.8828,27509,0
-12.8008,-16.4961,-10.9492,27172,0
-10.7344,-19.3984,10.6172,27380,0
-10.6562,21.8516,-7.5039,27539,0
-13.0312,-11.7812,-11.7930,27182,0
-12.8398,-22.5508,5.3320,27350,0
-3.5703,6.9883,17.4023,27546,0
-13.2227,-6.5312,-11.7148,27211,0
-13.7969,-23.8438,0.2344,27317,0
-4.1055,-1.3242,19.2344,27546,0
-13.5273,-0.4023,-10.6836,27256,0
-13.8750,-22.9648,-4.8203,27288,0
-5.7891,-8.6406,18.2070,27556,0
-13.2188,6.4531,-9.6875,27293,0
-13.3359,-20.4375,-8.5352,27245,0
-8.1289,-14.7695,15.3711,27565,0
-4.4102,23.9648,7.5156,27329,0
-13.0312,-16.5312,-10.8359,27236,0
-10.6172,-19.6367,10.7695,27236,0
-3.8359,15.7969,13.1445,27552,0
-13.1094,-11.8945,-11.8711,27385,0
-12.6484,-22.8125,5.4062,27207,0
-3.4922,6.9883,17.3984,27539,0
-8.8945,27.8672,-5.5117,27426,0
-13.6055,-23.8828,-0.0703,27220,0
-4.0273,-1.5547,19.3125,27505,0
-6.9766,30.7344,-2.4844,27489,0
-13.6836,-22.8906,-5.1641,27232,0
-5.8281,-9.0234,18.3906,27477,0
-5.4844,29.3594,2.1914,27528,0
-13.1836,-20.2461,-9.0352,27222,0
-8.2812,-15.1523,15.3281,27454,0
-4.3750,23.6523,8.1641,27579,0
-12.2266,14.5742,-8.3828,27229,0
-10.8086,-19.9023,10.3867,27451,0
-3.4922,15.2266,13.7188,27604,0
-10.6172,22.3555,-6.8906,27249,0
-12.8789,-22.7734,4.6406,27430,0
-3.1875,6.0703,17.7812,27613,0
-8.5859,28.2148,-5.0508,27613,0
-13.7227,-5.9219,-11.7930,27286,0
-3.8750,-2.6641,19.4336,27393,0
-6.6719,30.6641,-1.6797,27623,0
-13.8359,0.4023,-10.5273,27329,0
-5.8672,-10.1328,18.1289,27361,0
-5.0625,28.6719,3.3398,27624,0
-13.3008,7.7539,-9.2266,27358,0
-13.5273,-19.3984,-9.9531,27309,0
-3.7227,22.5430,9.1250,27627,0
-11.9961,15.8359,-8.0000,27393,0
-13.4922,-15.3867,-11.7539,27298,0
-3.0703,13.3867,14.7539,27615,0
-10.2734,23.6523,-6.3164,27442,0
-13.7969,-10.5156,-12.1758,27276,0
-2.9961,4.1172,18.3945,27566,0
-8.2812,29.0938,-3.9023,27495,0
-14.0625,-5.0781,-11.6016,27260,0
-13.8359,-23.0820,-2.6758,27524,0
-6.2109,30.5898,-0.5703,27543,0
-13.8789,1.5898,-10.0703,27252,0
-13.7969,-21.6250,-7.3477,27252,0
-4.6406,27.7930,4.3750,27492,0
-13.1445,9.1719,-8.8047,27562,0
-13.4531,-18.8320,-10.4883,27253,0
-9.3164,-16.7188,13.6055,27457,0
-11.6133,16.9492,-7.5391,27572,0
-13.4922,-14.7656,-11.7539,27244,0
-11.8047,-20.7812,8.2422,27417,0
-9.7383,24.5352,-6.1992,27594,0
-13.8359,-9.7109,-12.0234,27277,0
-13.1836,-22.9297,2.2656,27372,0
-3.3789,2.6602,18.6992,27592,0
-13.9844,-4.0039,-11.2578,27308,0
-13.6445,-22.9297,-3.4414,27321,0
-4.6797,-5.6523,19.2383,27598,0
-13.7188,2.8906,-9.9922,27329,0
-13.5664,-21.0898,-7.8086,27284,0
-6.9766,-12.6992,17.0195,27612,0
-12.8789,10.9336,-8.6523,27359,0
-13.3359,-17.9883,-10.7578,27263,0
-9.7734,-18.1016,12.5703,27587,0
-3.4922,19.0938,11.5742,27587,0
-13.5273,-13.6602,-12.0977,27402,0
-12.1484,-21.6680,6.6719,27245,0
-2.9180,9.6719,16.5547,27537,0
-13.9883,-8.4883,-11.7930,27444,0
-13.4531,-23.2383,0.6562,27228,0
-3.3398,0.2109,19.1602,27513,0
-7.2852,30.5078,-2.7148,27500,0
-13.7188,-22.7773,-5.0117,27223,0
-4.9883,-7.7969,18.7734,27468,0
