x,y,z,som,picos
-4.3789,-4.0430,-0.1094,27482,0
-11.4219,1.0508,-2.2148,27478,0
-13.1445,3.6562,0.7734,27474,0
-4.1445,-4.5000,-0.4922,27492,0
-11.8086,2.6992,1.0039,27500,0
-4.2969,-4.5820,-0.8750,27458,0
-13.8750,3.3516,-1.8320,27519,0
-4.8008,-4.4258,-1.2578,27442,0
-14.6836,4.2305,-1.5273,27537,0
-8.9297,0.3242,1.0391,27428,0
-5.6758,-3.8516,-1.6016,27526,0
-7.5859,-0.8633,0.8867,27430,0
-6.7852,-3.0078,-1.9102,27430,0
-15.3281,5.0742,-0.7227,27509,0
-8.0508,-1.8984,-2.1016,27439,0
-15.1328,5.0352,-0.1836,27503,0
-5.2930,-2.9688,0.3906,27426,0
-9.4336,-0.7109,-2.1758,27511,0
-4.6016,-3.7734,0.0430,27444,0
-10.8438,0.5156,-2.1758,27472,0
-13.5234,3.9648,0.6172,27464,0
-12.1523,1.7812,-2.1406,27456,0
-12.3047,3.0820,0.8867,27474,0
-4.2188,-4.6211,-0.7227,27419,0
-11.0039,1.9727,1.0781,27494,0
-4.5625,-4.5039,-1.1055,27390,0
-14.3672,3.9258,-1.7188,27476,0
-9.5117,0.8594,1.0781,27408,0
-15.0664,4.6133,-1.3359,27494,0
-8.1680,-0.3672,0.9648,27388,0
-6.2539,-3.3164,-1.7578,27495,0
-6.8203,-1.5898,0.7734,27383,0
-7.5195,-2.3203,-1.9844,27491,0
-15.2930,5.0352,-0.3789,27491,0
-5.6758,-2.6641,0.5430,27407,0
-14.8281,4.7695,0.1211,27472,0
-4.8008,-3.5820,0.1992,27433,0
-10.3164,0.0938,-2.2148,27443,0
-4.2969,-4.2344,-0.2227,27475,0
-11.7266,1.3984,-2.1758,27428,0
-12.7578,3.3906,0.7734,27461,0
-4.1445,-4.5820,-0.6055,27434,0
-11.4609,2.3555,1.0039,27487,0
-4.4102,-4.5391,-0.9883,27419,0
-14.1445,3.6953,-1.8320,27514,0
-5.0273,-4.2344,-1.3711,27418,0
-14.9492,4.4609,-1.4102,27518,0
-8.5469,-0.0586,1.0039,27410,0
-15.3711,4.9219,-0.9531,27538,0
-7.0938,-1.3242,0.8477,27410,0
-7.1719,-2.6250,-1.9492,27487,0
-15.3711,5.0742,-0.4922,27426,0
-8.5078,-1.4766,-2.1406,27475,0
-14.9883,4.9219,-0.0312,27440,0
-4.9492,-3.3906,0.2734,27440,0
-14.1797,4.4219,0.3906,27476,0
-4.3789,-4.0820,-0.1094,27442,0
-11.4609,1.1289,-2.2148,27466,0
-13.1094,3.6172,0.7344,27475,0
-12.7617,2.4297,-2.0625,27448,0
-11.7266,2.5469,0.9648,27498,0
-4.3359,-4.5781,-0.8750,27419,0
-10.3164,1.3594,1.0781,27527,0
-4.8711,-4.3477,-1.2969,27409,0
-14.7500,4.3477,-1.4492,27506,0
-8.8555,0.1328,1.0039,27412,0
-15.2891,4.8828,-1.0273,27469,0
-7.3984,-1.0938,0.8867,27398,0
-6.9375,-2.8164,-1.9492,27479,0
-6.1367,-2.2422,0.6562,27391,0
-8.2422,-1.6680,-2.1406,27458,0
-15.0664,4.9609,-0.1484,27398,0
-9.7344,-0.4023,-2.2148,27464,0
-14.2969,4.5391,0.3125,27423,0
-4.4453,-4.0039,-0.0703,27426,0
-11.1875,0.9375,-2.2539,27449,0
-4.1445,-4.5000,-0.4531,27449,0
-12.5742,2.2383,-2.1016,27406,0
-11.9531,2.7383,0.9648,27469,0
-13.8008,3.3516,-1.8711,27420,0
-10.4609,1.5508,1.0781,27464,0
-4.7578,-4.4258,-1.2188,27397,0
-14.6797,4.2695,-1.5273,27489,0
-5.6328,-3.7734,-1.5664,27399,0
-15.2930,4.8438,-1.1055,27488,0
-7.5156,-0.9766,0.8867,27372,0
-15.4102,5.1133,-0.6055,27511,0
-6.2500,-2.1289,0.6562,27376,0
-8.1680,-1.7461,-2.1016,27479,0
-5.1797,-3.1602,0.3516,27424,0
-9.6211,-0.4414,-2.2148,27446,0
-14.3281,4.5391,0.3125,27435,0
-4.4844,-4.0039,-0.0312,27443,0
-13.2969,3.7344,0.6953,27460,0
-4.1445,-4.5000,-0.4531,27429,0
-12.5312,2.2773,-2.1016,27451,0
-4.2578,-4.5781,-0.8750,27421,0
-13.7969,3.3906,-1.8711,27421,0
-10.4219,1.5117,1.0781,27473,0
-4.8008,-4.4258,-1.2578,27398,0
-8.9336,0.2461,1.0391,27497,0
-5.7109,-3.7383,-1.6016,27388,0
-15.2891,4.8438,-1.1445,27497,0
-6.8984,-2.8164,-1.8711,27408,0
-15.4102,5.1523,-0.6055,27490,0
-6.1328,-2.2812,0.5820,27396,0
-8.3203,-1.6680,-2.1016,27481,0
-5.0625,-3.3164,0.3125,27414,0
-9.8164,-0.2891,-2.2148,27465,0
-14.3008,4.5000,0.4258,27419,0
-11.3086,1.0117,-2.2148,27456,0
-13.1836,3.6562,0.7344,27423,0
-4.1055,-4.5430,-0.4922,27427,0
-11.8047,2.5859,0.9648,27467,0
-4.2969,-4.5820,-0.8359,27393,0
-13.9102,3.4648,-1.8320,27480,0
-10.2734,1.3984,1.0391,27376,0
-14.7891,4.3828,-1.4883,27482,0
-8.7734,0.0938,1.0039,27385,0
-5.8320,-3.6602,-1.6406,27385,0
-7.2422,-1.2070,0.8477,27474,0
-7.0977,-2.7422,-1.9492,27381,0
-15.4062,5.1523,-0.5312,27470,0
-6.0195,-2.3555,0.6172,27376,0
-14.9844,4.9219,-0.0703,27471,0
-4.9492,-3.3906,0.2734,27367,0
-9.9648,-0.1758,-2.1758,27448,0
-4.3398,-4.1211,-0.1094,27405,0
-11.4609,1.2070,-2.2148,27427,0
-13.0352,3.5430,0.7344,27420,0
-4.1055,-4.5781,-0.5703,27405,0
-11.5703,2.4297,1.0039,27420,0
-4.3359,-4.5781,-0.9531,27392,0
-14.0625,3.6953,-1.7930,27445,0
-4.9883,-4.2734,-1.3711,27384,0
-14.9102,4.5391,-1.4492,27446,0
-8.5078,-0.1367,0.9648,27374,0
-15.3672,4.9961,-0.9531,27466,0
-7.0195,-1.4375,0.8086,27356,0
-7.3203,-2.5117,-1.9844,27461,0
-15.3281,5.1133,-0.4141,27461,0
-8.7422,-1.2461,-2.1758,27338,0
-14.8281,4.8828,0.0820,27451,0
-4.8320,-3.6211,0.1992,27355,0
-13.9453,4.2305,0.4648,27447,0
-4.2578,-4.1953,-0.2227,27378,0
-11.8086,1.5508,-2.1406,27406,0
-12.6875,3.3516,0.8086,27407,0
-13.1797,2.8125,-1.9844,27402,0
-11.2266,2.1641,1.0391,27392,0
-4.4492,-4.5820,-1.0273,27393,0
-9.6602,0.8203,1.0391,27432,0
-5.2148,-4.0820,-1.4492,27369,0
-15.0664,4.6523,-1.3359,27451,0
-8.1289,-0.5195,0.9648,27369,0
-15.4062,5.1133,-0.8359,27438,0
-6.6719,-1.7812,0.7344,27342,0
-7.6289,-2.1641,-2.0625,27445,0
-5.4844,-2.8945,0.4648,27353,0
-9.1250,-0.8633,-2.1758,27420,0
-14.6016,4.7305,0.1602,27420,0
-10.7695,0.5938,-2.2148,27420,0
-13.6445,3.9648,0.5820,27420,0
-4.1445,-4.4219,-0.3789,27340,0
-12.2305,1.9727,-2.1406,27418,0
-4.1836,-4.6211,-0.7617,27345,0
-13.6016,3.1953,-1.9102,27392,0
-10.7656,1.7422,1.0039,27371,0
-14.6016,4.1914,-1.6016,27395,0
-9.1562,0.4023,0.9648,27409,0
-5.5234,-3.8516,-1.6016,27345,0
-15.2109,4.8438,-1.2188,27419,0
-6.7500,-2.9336,-1.8711,27346,0
-15.4102,5.1133,-0.6055,27428,0
-6.2539,-2.2031,0.6562,27366,0
-15.0938,5.0352,-0.1836,27442,0
-5.1055,-3.2773,0.3516,27338,0
-9.7383,-0.3281,-2.1758,27451,0
-14.3008,4.4609,0.3906,27359,0
-11.2695,1.0508,-2.1406,27458,0
-13.1797,3.6562,0.6953,27349,0
-4.1055,-4.5820,-0.5312,27349,0
-11.7695,2.5469,0.9648,27381,0
-4.3359,-4.6172,-0.8750,27381,0
-13.9883,3.5820,-1.8320,27413,0
-4.9492,-4.3125,-1.3711,27415,0
-14.9102,4.5000,-1.4492,27408,0
-8.5898,-0.0586,0.9648,27419,0
-5.9453,-3.5820,-1.6797,27409,0
-7.0547,-1.3984,0.8086,27434,0
-7.2852,-2.4727,-1.9492,27399,0
-15.3281,5.1133,-0.4531,27452,0
-8.7461,-1.2070,-2.1016,27377,0
-14.8281,4.8438,0.0430,27461,0
-4.8008,-3.6211,0.1992,27361,0
-10.3477,0.2461,-2.1758,27479,0
-4.2188,-4.3125,-0.2617,27350,0
-11.8828,1.6250,-2.1758,27459,0
-12.5703,3.1953,0.8086,27381,0
-13.2969,2.9688,-2.0234,27459,0
-11.1172,1.9727,1.0039,27375,0
-4.5273,-4.5430,-1.0664,27445,0
-9.4727,0.5938,1.0039,27397,0
-5.3320,-3.9648,-1.4492,27439,0
-15.2148,4.8047,-1.2188,27411,0
-7.8633,-0.7500,0.9258,27411,0
-15.4062,5.1523,-0.6836,27426,0
-6.4023,-2.0898,0.6562,27432,0
-8.0078,-1.7812,-2.0625,27397,0
-5.1797,-3.2383,0.3516,27476,0
-9.5820,-0.4023,-2.1758,27397,0
-14.4062,4.5391,0.3125,27450,0
-4.4453,-4.0820,-0.0703,27396,0
-13.1797,3.6562,0.6953,27472,0
-4.0664,-4.5820,-0.4922,27373,0
-12.7578,2.4688,-2.0625,27487,0
-4.2578,-4.6172,-0.9141,27387,0
-14.0664,3.6562,-1.8320,27472,0
-10.0820,1.1680,1.0391,27374,0
-4.9453,-4.2344,-1.3359,27479,0
-8.4727,-0.2500,0.9648,27375,0
-5.9883,-3.4688,-1.6797,27450,0
-15.4492,5.0352,-0.9141,27404,0
-7.3984,-2.2812,-1.9492,27444,0
-15.3320,5.1133,-0.3789,27429,0
-5.5977,-2.8555,0.5039,27429,0
-14.7109,4.7695,0.1211,27436,0
-4.6836,-3.8906,0.0820,27436,0
-10.6211,0.5938,-2.1758,27415,0
-13.6797,4.0000,0.5430,27447,0
-12.1914,2.0469,-2.1406,27405,0
-12.2695,2.9297,0.8867,27475,0
-4.2188,-4.6211,-0.7617,27373,0
-10.6172,1.6250,1.0391,27505,0
-4.7188,-4.4258,-1.2578,27383,0
-14.6797,4.3828,-1.5273,27483,0
-8.9297,0.1328,1.0039,27393,0
-15.3711,4.9609,-1.0664,27465,0
-7.3242,-1.2852,0.8477,27391,0
-7.0195,-2.6641,-1.8711,27472,0
-5.9062,-2.5859,0.5430,27410,0
-8.5898,-1.2852,-2.1016,27470,0
-14.9102,4.9219,-0.0312,27413,0
-10.2773,0.2852,-2.1758,27457,0
-13.9453,4.1914,0.4648,27432,0
-4.2188,-4.3867,-0.2617,27432,0
-11.9570,1.7812,-2.1406,27432,0
-4.1445,-4.6602,-0.7227,27418,0
-13.4570,3.1211,-1.9492,27418,0
-10.9219,1.8555,1.0391,27464,0
-14.5625,4.2695,-1.5664,27414,0
-9.2344,0.3633,1.0039,27473,0
-5.5234,-3.8516,-1.4883,27396,0
-15.2891,4.9219,-1.1055,27474,0
-6.8984,-2.8555,-1.8320,27384,0
-15.4102,5.1875,-0.5703,27472,0
-6.0156,-2.4727,0.5820,27364,0
-14.9844,4.9609,-0.0312,27487,0
-4.8711,-3.5820,0.1992,27360,0
-10.1562,0.1719,-2.1758,27473,0
-13.9844,4.3086,0.4648,27389,0
-11.8438,1.6641,-2.1406,27431,0
-12.5742,3.2344,0.8086,27393,0
-4.1445,-4.6992,-0.6445,27426,0
-11.0000,1.8945,1.0391,27412,0
-4.5664,-4.5820,-1.1445,27390,0
-14.5273,4.2305,-1.6016,27407,0
-5.4883,-3.9297,-1.4883,27400,0
-15.2539,4.9219,-1.1445,27423,0
-7.5586,-1.0547,0.8867,27423,0
-6.8594,-2.8555,-1.8711,27379,0
-6.0586,-2.4336,0.5820,27438,0
-8.3594,-1.5156,-2.1016,27349,0
-14.9844,4.9609,-0.0312,27446,0
-10.0820,0.0547,-2.2148,27369,0
-14.0625,4.3086,0.4258,27460,0
-4.2578,-4.3125,-0.2227,27353,0
-11.8086,1.6250,-2.1758,27466,0
-4.1055,-4.6602,-0.6836,27362,0
-13.2969,3.0430,-1.9844,27447,0
-11.0820,1.9336,0.9648,27372,0
-14.5625,4.1562,-1.6406,27450,0
-9.3164,0.4375,1.0039,27361,0
-5.4844,-3.9297,-1.4492,27425,0
-15.2891,4.9219,-1.1797,27402,0
-6.7500,-2.8945,-1.8320,27401,0
-15.4492,5.1875,-0.6445,27410,0
-6.0977,-2.3945,0.6172,27382,0
-15.0234,4.9609,-0.1094,27435,0
-4.8672,-3.5469,0.2734,27357,0
-10.0820,0.0938,-2.1406,27357,0
-4.2188,-4.3438,-0.1836,27431,0
-11.8086,1.6250,-2.1406,27357,0
-12.6875,3.2344,0.8477,27431,0
-4.1055,-4.6992,-0.6055,27350,0
-11.0000,1.8555,1.0039,27438,0
-4.5273,-4.5820,-1.1055,27327,0
-14.5625,4.2695,-1.6406,27428,0
-5.4844,-3.8516,-1.5273,27352,0
-15.2930,4.9219,-1.1445,27431,0
-7.4805,-1.1680,0.8477,27354,0
-6.8633,-2.7422,-1.8320,27434,0
-5.9844,-2.5508,0.5430,27359,0
-8.4688,-1.3242,-2.0625,27420,0
-14.9883,4.9219,0.0078,27389,0
-10.2344,0.3242,-2.1758,27424,0
-13.9883,4.1562,0.4258,27395,0
-4.1836,-4.4219,-0.2617,27403,0
-12.4922,2.9688,0.8477,27433,0
-4.0664,-4.6992,-0.7227,27379,0
-13.6016,3.3125,-1.9102,27379,0
-10.8047,1.5898,1.0391,27442,0
-14.7500,4.4219,-1.5664,27376,0
-8.9336,0.0547,0.9648,27448,0
-5.6719,-3.6602,-1.5664,27378,0
-7.1758,-1.4766,0.8086,27483,0
-7.1758,-2.4336,-1.9102,27379,0
-15.4492,5.1875,-0.4922,27472,0
-5.6719,-2.8164,0.4648,27386,0
-14.7891,4.7695,0.0820,27486,0
-4.5625,-3.9297,0.0820,27376,0
-10.6953,0.6680,-2.1406,27472,0
-4.0273,-4.5820,-0.3789,27395,0
-12.4141,2.2773,-2.0625,27447,0
-12.0742,2.6602,0.8867,27402,0
-4.1836,-4.6602,-0.7969,27449,0
-10.2773,1.1680,1.0391,27411,0
-4.8672,-4.2734,-1.2969,27418,0
-15.0234,4.6523,-1.3711,27438,0
-6.0586,-3.3906,-1.6797,27427,0
-15.4844,5.1875,-0.9141,27442,0
-6.7148,-1.8984,0.7344,27402,0
-15.3281,5.1133,-0.3008,27461,0
-5.2891,-3.1992,0.3906,27461,0
-9.3906,-0.4414,-2.1406,27392,0
-14.5625,4.5781,0.2344,27476,0
-11.2305,1.2070,-2.1406,27386,0
-13.2227,3.5430,0.6562,27490,0
-4.0273,-4.6992,-0.5312,27365,0
-11.5742,2.2383,0.9648,27493,0
-4.2969,-4.5820,-0.9531,27380,0
-14.3672,4.0391,-1.7578,27471,0
-9.6562,0.6680,0.9648,27397,0
-15.2539,4.8828,-1.2969,27467,0
-7.8203,-0.9023,0.9258,27390,0
-6.5195,-2.9336,-1.7578,27472,0
-6.2148,-2.4336,0.6172,27421,0
-8.1641,-1.4766,-2.0234,27447,0
-15.0938,4.9609,-0.1094,27427,0
-4.9102,-3.6211,0.2344,27424,0
-14.1055,4.2305,0.4258,27442,0
-4.1445,-4.4219,-0.2227,27405,0
-11.8828,1.8555,-2.1016,27447,0
-4.0664,-4.6953,-0.6836,27412,0
-13.5234,3.3125,-1.9844,27457,0
-10.8477,1.6250,1.0039,27457,0
-14.7500,4.4609,-1.5273,27400,0
-8.9727,-0.0195,0.9648,27463,0
-5.6758,-3.5820,-1.5273,27385,0
-15.4453,5.0742,-1.0273,27476,0
-7.1719,-2.3555,-1.9102,27370,0
-15.4492,5.1875,-0.4531,27476,0
-5.5977,-2.9336,0.4258,27373,0
-14.7539,4.7305,0.1602,27494,0
-4.5234,-4.0039,0.0430,27379,0
-10.8438,0.8984,-2.1406,27469,0
-13.4961,3.7344,0.5820,27405,0
-12.6523,2.5469,-2.0625,27445,0
-11.8828,2.4688,0.9258,27400,0
-4.1836,-4.6562,-0.9141,27439,0
-10.0039,0.9375,1.0391,27425,0
-4.9844,-4.1211,-1.3359,27420,0
-15.0938,4.7695,-1.3359,27438,0
-6.2891,-3.0859,-1.7188,27416,0
-15.5156,5.2266,-0.7617,27459,0
-6.4414,-2.2422,0.6172,27404,0
-7.9375,-1.7070,-1.9844,27404,0
-5.0234,-3.4688,0.3125,27480,0
-9.7773,-0.0586,-2.1406,27416,0
-14.3281,4.3828,0.3516,27496,0
-11.6094,1.5898,-2.1406,27430,0
-12.8359,3.2734,0.7344,27518,0
-4.0273,-4.6953,-0.6055,27425,0
-13.2969,3.1602,-1.9492,27539,0
-4.4883,-4.5039,-1.1055,27437,0
-14.6445,4.3477,-1.6016,27523,0
-9.2344,0.2109,0.9648,27458,0
-15.4102,5.0352,-1.1055,27554,0
-7.3203,-1.3633,0.8086,27463,0
-6.9375,-2.5508,-1.8711,27526,0
-15.4883,5.1875,-0.5703,27492,0
-8.6680,-0.9766,-2.1016,27503,0
-14.8711,4.8047,0.0430,27493,0
-4.6445,-3.9297,0.1211,27505,0
-13.7969,3.9258,0.5430,27528,0
-4.1055,-4.5430,-0.4141,27495,0
-12.3789,2.3555,-2.1016,27495,0
-4.1445,-4.6562,-0.8359,27474,0
-13.9453,3.6953,-1.8320,27474,0
-10.3125,1.1680,1.0391,27539,0
-4.8320,-4.2734,-1.3359,27451,0
-8.4336,-0.4805,0.9648,27532,0
-6.0195,-3.3164,-1.6797,27438,0
-15.4844,5.1523,-0.8750,27512,0
-7.6250,-1.8984,-1.9844,27431,0
-15.3711,5.0742,-0.3008,27509,0
-5.2109,-3.2773,0.3516,27401,0
-9.4336,-0.3672,-2.1406,27506,0
-4.3789,-4.1953,-0.1094,27395,0
-11.3047,1.3203,-2.1406,27473,0
-13.1836,3.4648,0.6953,27407,0
-12.9961,2.8516,-2.0234,27467,0
-11.5312,2.1250,0.9648,27406,0
-4.2969,-4.5820,-1.0273,27442,0
-9.6562,0.5938,1.0039,27431,0
-5.1836,-3.9648,-1.4492,27413,0
-15.2500,4.8828,-1.2578,27430,0
-7.8633,-0.9414,0.8867,27430,0
-15.4844,5.1523,-0.6836,27445,0
-6.2539,-2.3945,0.6172,27445,0
-8.1250,-1.4766,-2.0234,27374,0
-4.9492,-3.5469,0.2344,27464,0
-9.9336,0.0938,-2.1406,27366,0
-14.2188,4.2695,0.3906,27467,0
-4.2578,-4.3164,-0.1484,27362,0
-12.7617,3.1953,0.7344,27474,0
-4.0273,-4.6562,-0.6836,27356,0
-13.3398,3.1211,-1.9492,27473,0
-4.4102,-4.5039,-1.1055,27380,0
-14.5625,4.2305,-1.6016,27443,0
-9.3906,0.3633,1.0039,27380,0
-5.3672,-3.8516,-1.4883,27465,0
-7.5898,-1.0547,0.8867,27383,0
-6.7500,-2.7422,-1.8320,27428,0
-15.4883,5.1875,-0.6055,27401,0
-8.2812,-1.3984,-2.0625,27422,0
-15.0664,4.9219,-0.0703,27423,0
-4.9102,-3.5820,0.2344,27410,0
-14.1016,4.2695,0.4258,27447,0
-4.2578,-4.3477,-0.2227,27385,0
-11.6875,1.6250,-2.1758,27460,0
-12.7578,3.2344,0.8086,27460,0
-13.2617,3.0039,-2.0234,27390,0
-11.1875,1.9727,0.9648,27464,0
-4.4102,-4.5000,-1.1445,27359,0
-9.5078,0.5547,1.0039,27472,0
-5.2891,-3.9297,-1.4492,27345,0
-15.2148,4.8047,-1.2188,27452,0
-7.8242,-0.8242,0.9258,27357,0
-15.4883,5.1523,-0.7227,27459,0
-6.3711,-2.1641,0.6562,27346,0
-7.9688,-1.7461,-2.0625,27449,0
-5.1406,-3.2773,0.3516,27405,0
-9.6211,-0.3281,-2.1758,27421,0
-14.4062,4.4609,0.3125,27406,0
-4.3789,-4.0820,-0.1094,27436,0
-13.2188,3.5820,0.6953,27444,0
-4.0664,-4.5820,-0.5312,27415,0
-12.7578,2.5469,-2.0234,27474,0
-4.2578,-4.5781,-0.9141,27411,0
-14.0234,3.6562,-1.8711,27490,0
-10.1602,1.1680,1.0391,27490,0
-14.9062,4.5391,-1.4102,27496,0
-8.5469,-0.2109,0.9648,27496,0
-5.9492,-3.4688,-1.7188,27400,0
-15.4062,5.0352,-0.9531,27490,0
-7.2422,-2.4336,-2.0234,27396,0
-15.4062,5.1133,-0.4531,27487,0
-5.7500,-2.6641,0.5039,27387,0
-14.8672,4.8438,0.0430,27494,0
-4.8008,-3.6602,0.1992,27405,0
-10.3125,0.2852,-2.1758,27461,0
-13.9492,4.1562,0.5039,27426,0
-11.8438,1.6641,-2.1758,27456,0
-12.6914,3.2344,0.8086,27436,0
-4.1055,-4.6211,-0.6445,27447,0
-11.2266,2.0469,1.0039,27468,0
-4.4883,-4.5039,-1.0664,27432,0
-14.3711,3.9648,-1.7188,27481,0
-5.2148,-4.0430,-1.4492,27409,0
-15.1328,4.6914,-1.2969,27487,0
-8.1250,-0.5195,0.9258,27393,0
-6.2891,-3.2383,-1.7930,27393,0
-6.6758,-1.8203,0.7344,27396,0
-7.6289,-2.1289,-2.0234,27396,0
-15.3281,5.0352,-0.3008,27503,0
-9.0898,-0.8242,-2.1406,27402,0
-14.7109,4.6914,0.1992,27495,0
-4.6055,-3.8125,0.0820,27400,0
-10.6172,0.5547,-2.1758,27484,0
-4.1445,-4.3828,-0.3008,27409,0
-12.1133,1.9336,-2.1406,27448,0
-12.4141,3.0039,0.8477,27426,0
-13.4570,3.1211,-1.9844,27447,0
-10.9609,1.8555,1.0039,27426,0
-4.5273,-4.4648,-1.1797,27417,0
-14.4844,4.0781,-1.6016,27470,0
-5.3672,-3.9648,-1.5273,27402,0
-15.1719,4.7305,-1.2578,27485,0
-7.8633,-0.7500,0.9258,27401,0
-15.4062,5.0742,-0.7617,27502,0
-6.4766,-1.9727,0.7344,27387,0
-7.8633,-1.9727,-2.0234,27500,0
-5.3320,-2.9688,0.4258,27392,0
-9.2773,-0.6719,-2.2148,27481,0
-14.6016,4.6133,0.2344,27481,0
-4.6055,-3.8516,0.0078,27392,0
-13.6055,3.9258,0.5430,27479,0
-4.1836,-4.4219,-0.3789,27389,0
-12.1914,1.9727,-2.1758,27444,0
-4.1836,-4.6211,-0.7617,27420,0
-13.5664,3.0820,-1.9492,27436,0
-10.8477,1.8164,1.0781,27426,0
-4.5664,-4.4258,-1.1055,27426,0
-9.2773,0.5156,1.0039,27448,0
-5.3320,-3.8906,-1.4883,27383,0
-15.2148,4.7305,-1.2188,27466,0
-6.4766,-3.0859,-1.8320,27397,0
-15.4453,5.1133,-0.7617,27464,0
-6.5156,-1.9375,0.6953,27364,0
-15.2148,5.0352,-0.2617,27497,0
-5.4102,-2.9688,0.4258,27360,0
-9.3164,-0.7109,-2.2148,27482,0
-14.6055,4.6523,0.1602,27373,0
-10.7344,0.5938,-2.2539,27460,0
-13.6406,3.9258,0.5820,27377,0
-4.1836,-4.3867,-0.3398,27377,0
-12.4141,2.9688,0.8867,27442,0
-4.1836,-4.6172,-0.6836,27405,0
-13.4570,3.0430,-1.9492,27431,0
-10.9648,1.8945,1.0039,27417,0
-14.4102,4.0391,-1.6406,27421,0
-9.4297,0.6289,1.0039,27439,0
-5.3281,-3.9648,-1.4883,27409,0
-7.9727,-0.5586,0.9258,27481,0
-6.3672,-3.2383,-1.8320,27394,0
-15.4453,5.0352,-0.7969,27468,0
-6.6758,-1.8203,0.7734,27390,0
-15.2500,4.9961,-0.3008,27476,0
-5.4883,-2.8164,0.4648,27369,0
-9.0898,-0.9414,-2.1758,27488,0
-4.7227,-3.7383,0.1211,27387,0
-10.6211,0.4023,-2.1758,27473,0
-13.7617,4.1172,0.5039,27395,0
-11.9570,1.6641,-2.1758,27470,0
-12.5312,3.1953,0.8477,27408,0
-4.1445,-4.5781,-0.6836,27456,0
-13.3008,2.8906,-2.0234,27456,0
-4.4883,-4.5430,-1.1055,27435,0
-14.3008,3.8477,-1.7578,27432,0
-9.6992,0.8984,1.0781,27450,0
-15.0625,4.5391,-1.2969,27421,0
-8.2852,-0.3281,0.9648,27470,0
-6.1758,-3.3516,-1.7188,27394,0
-15.4062,5.0352,-0.9141,27484,0
-7.4023,-2.3555,-2.0234,27387,0
-15.3281,5.0742,-0.3789,27468,0
-5.7500,-2.6250,0.5430,27393,0
-14.8672,4.8438,0.0430,27495,0
-4.8281,-3.5469,0.2344,27380,0
-10.2344,0.0938,-2.2148,27476,0
-13.9844,4.2695,0.4648,27405,0
-11.6523,1.3594,-2.1758,27465,0
-12.8359,3.4258,0.8086,27412,0
-4.1445,-4.5820,-0.5703,27458,0
-11.5352,2.3945,0.9258,27446,0
