x,y,z,som,picos
-6.6758,-1.5898,0.7734,27412,0
-7.6680,-2.3945,-2.0625,27532,0
-5.9062,-2.4336,0.5430,27427,0
-8.6641,-1.5156,-2.2148,27520,0
-14.8281,4.8828,0.0078,27520,0
-5.1406,-3.1602,0.3125,27431,0
-14.2578,4.5391,0.3906,27516,0
-4.6406,-3.7383,0.0430,27445,0
-10.8438,0.4766,-2.2539,27474,0
-4.3359,-4.1562,-0.3008,27480,0
-11.8828,1.4727,-2.2539,27453,0
-12.6094,3.3906,0.8086,27473,0
-4.2578,-4.4648,-0.5703,27446,0
-11.6133,2.5859,1.0391,27501,0
-4.4492,-4.5039,-0.8750,27402,0
-13.7227,3.2344,-1.9102,27517,0
-4.7578,-4.4258,-1.2188,27406,0
-14.4453,3.9258,-1.6406,27508,0
-9.3516,0.7852,1.0391,27407,0
-14.9453,4.5000,-1.2969,27505,0
-8.2812,-0.1367,1.0039,27399,0
-6.1758,-3.5078,-1.7578,27475,0
-15.2109,4.8438,-0.9883,27416,0
-7.0938,-2.8164,-1.9844,27451,0
-15.3320,5.0352,-0.5703,27438,0
-6.2930,-2.0117,0.6953,27438,0
-15.0938,4.9609,-0.1836,27426,0
-5.4492,-2.7773,0.4648,27458,0
-9.1992,-0.9766,-2.2539,27410,0
-14.6406,4.6914,0.1992,27472,0
-10.3438,0.0195,-2.2539,27382,0
-13.9883,4.2305,0.5039,27474,0
-4.3789,-4.0430,-0.1094,27376,0
-13.1094,3.6172,0.7734,27494,0
-4.2188,-4.3438,-0.4141,27357,0
-12.4961,2.0469,-2.1016,27476,0
-4.2969,-4.4648,-0.8359,27385,0
-13.4570,3.0039,-1.9844,27436,0
-10.9258,2.0859,1.0391,27395,0
-4.6406,-4.4648,-1.1445,27421,0
-9.7383,1.1289,1.1172,27412,0
-5.1445,-4.1953,-1.4492,27404,0
-14.7891,4.3086,-1.4102,27437,0
-5.9102,-3.6211,-1.6406,27393,0
-15.2500,4.7695,-1.0273,27453,0
-7.5156,-0.8633,0.8867,27363,0
-6.7852,-3.0078,-1.8711,27458,0
-6.5195,-1.8594,0.6953,27458,0
-7.8242,-2.1289,-2.1016,27365,0
-15.1719,4.9961,-0.2617,27466,0
-8.9727,-1.1680,-2.2539,27355,0
