x,y,z,som,picos
-13.2227,11.0898,1.1172,27326,0
-19.8164,10.2852,0.2734,27352,0
-3.9141,-8.4102,6.0977,27613,0
-1.5781,-10.9023,-0.4141,27588,0
-3.7617,2.1250,-4.1641,27425,0
-21.3477,11.3555,0.5039,27302,0
-14.4492,-3.9648,6.8633,27521,0
-2.8398,-9.0938,4.8711,27666,0
-0.5430,-9.1367,-1.9102,27492,0
-15.4062,16.4844,1.0781,27309,0
-23.1406,7.0664,0.5039,27409,0
-7.6680,-5.7266,8.1250,27409,0
0.9883,-6.1914,-3.9766,27578,0
-8.2031,2.2383,-1.3711,27578,0
-15.9766,9.5195,1.5781,27290,0
-23.3750,6.6836,3.9141,27336,0
-5.1016,-10.6758,4.1055,27635,0
1.6016,0.8594,-7.0781,27608,0
-6.7852,8.1445,0.1992,27358,0
-16.6328,-1.4375,3.9883,27291,0
-4.0273,-7.8789,6.6719,27554,0
-3.8008,-12.8555,-0.3398,27559,0
-12.7578,4.4609,1.0781,27424,0
-19.8828,9.3281,2.8398,27221,0
-17.8594,-3.8906,8.7383,27448,0
-1.6172,-6.3047,4.4102,27624,0
-2.3438,0.3633,-5.7344,27497,0
-13.4141,9.2891,1.2305,27241,0
-26.5547,12.1211,0.8477,27404,0
0.5312,-10.5586,1.9609,27623,0
0.1094,-4.2773,-3.9766,27469,0
-5.3320,10.0586,-2.0234,27251,0
-22.2266,15.9531,4.2578,27259,0
-2.8789,-7.0352,6.6328,27548,0
-8.0508,-11.8594,4.0664,27548,0
1.6406,-0.7109,-6.5391,27466,0
-17.8633,7.9844,3.6445,27221,0
-21.8789,-1.1680,6.5547,27220,0
0.2617,-6.0312,4.4102,27493,0
-7.1328,-8.6797,2.2656,27541,0
-11.0781,9.2891,1.5000,27283,0
-27.6250,14.9961,1.2695,27202,0
-13.4922,-6.9922,5.2539,27474,0
1.2578,-6.2656,-3.7500,27511,0
-5.4453,5.7305,-3.9023,27282,0
-18.2773,17.4492,3.9531,27136,0
-4.7969,-8.1406,7.7812,27321,0
-6.3672,-11.1289,4.7578,27494,0
1.9453,-1.9727,-5.8945,27342,0
-7.5859,2.9297,-0.1484,27103,0
-26.0586,-0.7500,6.2500,27231,0
-0.5430,-6.0703,5.2148,27505,0
-5.2148,-9.0938,2.8398,27445,0
-12.2656,12.8906,1.3477,27184,0
-27.6250,12.2773,0.5820,27158,0
-11.6875,-5.0391,5.5625,27539,0
-1.8438,-10.0547,4.9844,27539,0
-6.3320,3.5039,-4.4766,27387,0
-15.1758,8.8672,2.3828,27161,0
-22.9180,8.0625,3.6836,27124,0
-1.4609,-7.6445,3.8750,27389,0
-0.5430,-0.2109,-4.0547,27497,0
-2.8047,4.1562,-2.9453,27214,0
-25.1758,13.6562,5.6367,27130,0
-3.8008,-7.3398,7.0156,27378,0
-0.8477,-12.8555,0.2734,27439,0
-0.6211,0.4375,-7.3125,27278,0
-19.7773,9.9375,1.7305,27075,0
-20.8477,-3.3516,7.7812,27246,0
1.1055,-6.3047,3.9883,27477,0
0.5664,4.0781,-7.1992,27329,0
-18.0508,14.4961,5.2148,27139,0
-25.0938,7.8711,-0.0312,27188,0
-7.9727,-5.3086,7.5898,27484,0
-0.1992,-8.0234,-4.7812,27344,0
-8.5859,3.1211,-2.2930,27094,0
-15.7148,8.5977,2.5352,27094,0
-5.2539,-7.0742,6.7852,27431,0
-4.6016,-8.7539,3.9141,27431,0
1.1445,0.9766,-7.3477,27413,0
-8.8555,2.9297,-0.4531,27172,0
-23.3750,0.8203,4.2969,27158,0
0.6836,-11.2422,4.8711,27433,0
-0.2734,-8.4062,-0.4922,27440,0
-18.4336,19.0156,5.3672,27251,0
-21.9922,4.0000,0.6562,27116,0
-9.2773,-5.8828,8.2031,27348,0
-4.2188,-9.8281,-2.4062,27485,0
-5.8320,1.9727,-2.3320,27272,0
-15.0938,8.5977,2.9922,27105,0
-22.3398,4.4609,4.2188,27310,0
0.1094,-6.8359,0.8086,27508,0
-6.2109,-1.4375,-2.1406,27420,0
-7.1367,1.8164,-2.6367,27154,0
-24.5273,3.8086,4.0273,27296,0
0.3008,-8.8672,5.4844,27567,0
-1.6914,-9.9805,-0.0312,27411,0
-2.0000,2.2773,-8.2695,27193,0
-25.7500,10.0156,1.6133,27218,0
-10.5820,-7.3750,6.8242,27218,0
0.0312,-7.6445,3.2227,27479,0
-5.4453,0.5938,-3.8242,27469,0
-14.2227,10.7422,2.3047,27171,0
-27.4297,4.1914,6.9414,27168,0
-6.5195,-6.9531,5.9453,27478,0
-0.8867,0.0938,-4.6250,27551,0
-4.4492,6.6797,-2.5586,27262,0
-26.9766,15.4180,3.8359,27202,0
-2.2266,-8.1406,6.0977,27503,0
-1.6523,-13.5781,0.3125,27532,0
-2.0000,2.3945,-6.1953,27353,0
-21.8398,10.5508,3.4141,27198,0
-17.8203,-5.1914,7.6289,27369,0
1.7539,-6.7969,3.4922,27602,0
-2.8789,-4.3867,-0.0312,27485,0
-15.2539,11.0898,2.0742,27245,0
-28.0898,8.8672,2.1914,27359,0
-7.5586,-6.8008,6.1719,27637,0
1.1797,-3.2383,-5.2422,27533,0
-7.5859,4.3477,-1.6797,27248,0
-19.2734,14.8047,2.7656,27248,0
-24.6016,1.8555,3.3008,27305,0
-6.3281,-12.1289,5.9805,27589,0
1.4492,1.2812,-7.3867,27556,0
-8.2070,6.4531,-0.0703,27300,0
-18.5078,-2.9688,6.1719,27274,0
-0.5039,-7.4961,5.1016,27525,0
-1.3477,-6.9922,-0.0703,27618,0
-2.0352,2.4297,-6.6562,27351,0
-28.2773,10.4766,1.1172,27249,0
-9.0508,-5.2695,6.5938,27478,0
-2.2266,-10.2109,4.2578,27540,0
-7.5195,3.5039,-2.9805,27410,0
-15.7109,8.2930,1.7305,27166,0
-24.2930,6.0703,4.6016,27332,0
-1.1953,-8.4844,3.7227,27584,0
-0.3125,0.9766,-5.5078,27459,0
-4.5664,7.4062,-1.9492,27239,0
-27.0508,14.9570,4.2969,27270,0
-3.4141,-7.7188,6.2500,27570,0
-1.8438,-12.1680,-0.4531,27456,0
-1.6172,1.6641,-6.1953,27456,0
-20.8438,9.4023,3.3398,27197,0
-18.3125,-4.1953,8.0898,27203,0
1.6797,-6.3750,3.4922,27501,0
-4.9492,-6.4531,0.0820,27513,0
-12.6523,8.2539,0.5820,27307,0
-27.5469,11.7383,3.2617,27184,0
-10.6602,-6.4180,5.8281,27459,0
-1.0039,-5.9531,-3.2109,27583,0
-5.0625,4.7695,-3.4414,27301,0
-20.1953,16.3750,3.5703,27183,0
-24.1836,2.0469,2.3047,27363,0
-7.3242,-12.0117,4.9492,27540,0
2.2148,0.1328,-6.9648,27414,0
-8.9336,3.9648,-0.5312,27152,0
-23.7969,-4.0430,8.7383,27277,0
0.4141,-6.3789,4.3359,27544,0
-3.1094,-8.2578,1.1953,27505,0
-14.3320,15.0703,1.3477,27215,0
-26.8984,10.0156,-0.1484,27203,0
-9.3945,-5.3086,6.7852,27561,0
-0.9258,-9.7148,4.2969,27561,0
-7.3984,4.3828,-3.6719,27228,0
-15.4492,7.7930,2.9180,27228,0
-22.8750,6.6836,3.4141,27176,0
0.5664,-7.8789,2.4961,27419,0
-3.2969,-0.6719,-2.7148,27536,0
-6.5547,1.0508,-2.4844,27306,0
-17.4805,9.4805,1.9961,27145,0
-2.6875,-7.1445,5.3320,27427,0
-0.8125,-10.0977,1.3477,27527,0
-0.4648,1.7812,-7.8828,27349,0
-27.2852,11.6250,1.9961,27197,0
-13.6836,-5.0391,6.2109,27278,0
0.5664,-7.5625,3.6836,27521,0
-3.5703,2.1641,-5.3242,27406,0
-13.0352,7.0664,1.6914,27148,0
-24.2891,9.1719,2.8789,27242,0
-13.2227,-7.3359,8.7773,27526,0
-2.2266,-4.1602,-2.0625,27544,0
-3.2227,4.3086,-5.3555,27221,0
-20.7695,15.8750,4.0273,27230,0
-4.2188,-7.7188,7.9375,27568,0
-1.9219,-12.9727,3.2617,27456,0
1.1055,-1.9727,-6.8555,27456,0
-11.5312,5.4570,-0.3398,27290,0
-23.6445,-0.4023,6.2500,27181,0
0.2227,-6.6914,4.8711,27418,0
-4.9883,-10.0977,4.7188,27542,0
-8.8516,7.1445,-0.1094,27376,0
-28.0117,12.7344,3.5312,27188,0
-14.5273,-3.2383,4.4883,27340,0
0.0703,-8.3281,4.7578,27565,0
-4.6016,3.7344,-5.5078,27431,0
-14.2188,8.5586,0.9648,27139,0
-25.6328,9.0586,3.4531,27306,0
-0.6211,-8.7148,4.7578,27540,0
0.5664,-2.3203,-3.9766,27507,0
-2.8047,5.6523,-4.0547,27223,0
-22.2266,3.6562,0.8867,27204,0
-3.5312,-7.6055,6.4805,27542,0
-3.8008,-11.3633,3.7227,27461,0
0.9883,-0.2109,-7.1953,27263,0
-19.0508,9.3281,2.6484,27205,0
-23.6016,-0.5938,6.7109,27423,0
0.3750,-6.5352,4.7188,27423,0
0.3398,2.7773,-8.2695,27566,0
-12.7617,12.5430,2.1914,27308,0
-27.3242,12.3906,1.3086,27186,0
-11.5703,-5.6914,6.7852,27390,0
-0.8125,-10.8594,-2.7148,27532,0
-5.7891,3.6172,-3.9766,27391,0
-14.9102,7.4492,2.1523,27151,0
-11.9922,-7.7969,8.7773,27303,0
0.3750,-7.6055,3.0312,27553,0
-1.6914,-1.2070,-3.8242,27510,0
-4.5625,1.7422,-3.3281,27239,0
-25.5938,6.3398,1.1562,27272,0
-1.8828,-8.3008,6.8633,27572,0
-3.0703,-12.9336,2.8789,27541,0
-10.6562,4.6523,0.1211,27297,0
-20.3438,12.2773,3.5312,27252,0
-24.0273,-2.7031,7.6680,27534,0
-5.1016,-9.0625,2.9922,27623,0
-0.1992,3.2344,-7.6562,27395,0
-12.4141,9.2891,2.1914,27293,0
-28.2734,10.6289,1.7305,27293,0
-0.8477,-8.2188,4.1445,27524,0
-0.3125,-7.6016,-3.8633,27641,0
-6.0977,2.6992,-3.9414,27506,0
-24.5273,6.9883,4.1055,27280,0
-9.3516,-7.9102,7.5508,27446,0
-0.5820,-8.3281,3.7227,27677,0
0.0703,-0.4023,-5.8555,27579,0
-26.3203,15.9531,3.7227,27353,0
-17.0547,-2.0508,2.7656,27360,0
-2.7656,-7.4570,5.6367,27658,0
-0.1602,0.9766,-6.6602,27566,0
-12.0703,5.3438,1.0039,27340,0
-20.0000,8.3672,3.5703,27293,0
2.7148,-6.1875,3.1484,27619,0
-6.4023,-8.1055,1.2305,27618,0
-2.1914,2.0859,-6.6172,27403,0
-10.8867,6.7578,-0.1094,27298,0
-13.6055,-5.9570,6.4414,27551,0
2.3320,-7.7617,2.8008,27673,0
-1.6523,-6.4141,-2.7148,27673,0
-20.0000,16.6797,3.6055,27270,0
-24.3320,3.1211,1.3086,27270,0
-3.0312,-7.6406,7.0156,27441,0
-5.4844,-11.3203,5.0625,27609,0
-9.1992,3.5820,-0.7969,27509,0
-18.0469,9.8242,3.1094,27245,0
-24.4844,-2.0117,7.5898,27345,0
-2.9570,-8.6406,2.0742,27679,0
-0.0078,3.5820,-8.2305,27596,0
-12.8008,14.8438,1.4219,27328,0
-26.5859,12.0469,0.1992,27316,0
-0.0078,-9.0625,4.1445,27627,0
-3.0703,-12.6992,-2.2148,27529,0
-5.2109,4.3086,-4.4375,27331,0
-22.3398,7.6797,3.3008,27242,0
-12.2266,-7.0703,8.3555,27501,0
1.8711,-7.1836,2.2266,27591,0
-5.7500,0.5938,-3.2891,27407,0
-15.7891,7.2188,2.3438,27205,0
-23.9102,6.2227,4.6406,27445,0
-8.2422,-6.9141,6.4805,27445,0
-0.8867,-0.2500,-7.8867,27425,0
-10.0039,16.4180,-1.5273,27425,0
-25.2109,13.6172,2.3047,27258,0
-0.3906,-7.7969,5.0234,27330,0
-5.4844,-13.2734,0.4648,27574,0
-2.1133,1.7422,-5.6641,27437,0
-12.9570,6.8750,1.8828,27225,0
-15.7500,-4.6953,8.0508,27266,0
2.7148,-6.5312,2.8398,27484,0
-7.0547,-6.8789,0.4648,27573,0
-8.3242,6.6055,0.2734,27291,0
-30.6914,11.5469,5.4844,27249,0
-8.2852,-6.4180,4.7578,27563,0
-1.6172,-11.5508,3.3398,27521,0
-9.0859,5.3438,-1.1055,27316,0
-19.2773,13.8867,1.9961,27212,0
-25.7148,0.8984,4.6406,27414,0
-5.2539,-12.0117,5.4844,27557,0
1.3359,1.6250,-7.3438,27360,0
-6.5195,8.4844,0.1602,27186,0
-17.0547,-2.9688,5.2539,27369,0
-1.5391,-7.7578,4.8320,27544,0
-0.5430,-8.9453,-2.4453,27444,0
-1.8086,1.8945,-6.0508,27444,0
-26.6680,10.7422,2.8789,27165,0
-14.5664,-7.2227,7.5156,27273,0
1.7188,-7.5664,3.4141,27577,0
-1.9609,5.8008,-4.3242,27498,0
-21.9922,17.3711,4.0664,27234,0
-23.0234,0.1328,2.0742,27216,0
-3.9531,-6.4531,6.2891,27528,0
1.2188,-1.3242,-6.5117,27474,0
-9.5781,2.8516,0.4258,27270,0
-17.4766,7.7188,2.9570,27186,0
-1.8086,-6.7227,5.5234,27461,0
-2.3828,-8.6445,0.8086,27564,0
-1.6172,1.1289,-6.3906,27334,0
-27.5078,15.9141,3.6445,27227,0
-16.1367,-5.8047,3.8750,27415,0
-1.5391,-11.5469,3.9883,27541,0
4.6680,-10.8594,-5.3203,27363,0
-14.1055,15.6797,4.0664,27160,0
-27.6680,8.4062,7.0156,27312,0
-10.8086,-7.4922,5.4062,27312,0
3.9375,-4.3867,-7.5820,27467,0
-5.7539,1.3203,-1.4883,27467,0
-16.9414,16.1836,4.1055,27170,0
-28.3906,3.8086,3.7969,27253,0
-4.5273,-13.4609,1.8828,27563,0
4.7812,-0.8633,-9.4180,27458,0
-9.6211,7.7188,1.1953,27219,0
-23.5664,-2.3555,4.4883,27240,0
0.3008,-6.8398,5.3320,27527,0
-3.2617,-13.6953,-0.7969,27502,0
1.5625,0.7461,-8.4258,27324,0
-26.2461,12.2383,5.4062,27217,0
-16.8242,-5.9219,5.6367,27411,0
1.6406,-8.5234,3.9141,27573,0
-3.8359,3.7344,-5.3516,27400,0
-13.1836,15.6484,2.9180,27194,0
-28.3906,6.3008,3.1094,27355,0
-1.9609,-13.2773,2.7266,27565,0
3.4414,-1.8984,-6.3906,27427,0
-9.2734,7.3711,-1.2969,27247,0
-18.5898,16.6797,4.6797,27247,0
-2.1523,-6.8750,6.1719,27549,0
-5.0234,-15.3047,2.8398,27549,0
2.9062,2.2773,-8.0781,27455,0
-18.7734,13.1562,3.7227,27250,0
-23.6406,-1.2461,4.4883,27228,0
0.2227,-7.7578,5.0625,27480,0
-3.1875,-13.6562,2.8008,27522,0
-12.6094,14.8438,2.9922,27312,0
-25.0977,9.6328,3.3789,27245,0
-14.8320,-5.9570,4.6797,27402,0
-1.7305,-12.2422,-2.4453,27554,0
-4.4883,4.7305,-5.2461,27373,0
-13.9102,10.5508,1.9961,27170,0
-23.0664,8.2930,3.1484,27338,0
1.8711,-8.9102,3.4141,27541,0
-1.6172,-6.3398,-0.6055,27472,0
-4.8320,6.2617,-5.2422,27256,0
-25.2891,1.3594,0.6953,27268,0
-4.7969,-7.2227,6.0586,27532,0
-3.8750,-13.6172,2.8789,27465,0
-11.3828,4.7305,-0.7617,27275,0
-16.1758,11.6250,2.8008,27193,0
-24.6016,2.4297,4.1445,27193,0
-3.3789,-7.1133,6.2891,27430,0
-0.1602,3.4258,-7.0430,27545,0
-9.0078,9.8633,0.5430,27322,0
-23.2188,15.3398,3.9531,27209,0
-0.1992,-7.9453,4.3750,27340,0
-3.9141,-14.5781,-0.3398,27524,0
-0.6562,4.3828,-6.7734,27376,0
-13.6445,8.5234,1.3477,27169,0
-20.3867,-3.7734,6.5938,27244,0
2.5234,-7.1836,3.8359,27500,0
-4.3359,-10.8594,0.8477,27462,0
-15.0625,18.2891,5.2539,27237,0
-25.9414,6.4922,2.0352,27189,0
-10.2734,-6.3047,6.2891,27473,0
-2.3828,-10.9375,3.4141,27422,0
-6.9414,4.8047,-2.9062,27296,0
-14.5664,10.8203,2.4961,27146,0
-23.2578,7.3711,2.3047,27349,0
-1.3867,-10.0938,3.2227,27539,0
1.2188,-2.9688,-5.3555,27319,0
-5.8672,8.9766,-0.5312,27319,0
-22.5742,-2.0117,0.3906,27202,0
-2.6133,-6.1133,5.8281,27272,0
-6.0195,-14.8047,2.3828,27515,0
2.2539,-1.0938,-7.2383,27396,0
-16.5938,10.1680,3.1875,27202,0
-23.1836,2.3945,3.6445,27210,0
-2.0352,-6.8008,5.9805,27467,0
1.7188,3.3125,-9.1094,27503,0
-10.3477,11.7383,2.4180,27286,0
-23.4141,13.5000,3.1484,27208,0
-18.4336,-4.6562,3.2617,27413,0
-3.1875,-13.3516,-0.3398,27479,0
-2.1133,4.3086,-6.1992,27367,0
-13.2969,9.8633,1.6523,27166,0
-18.5078,-4.3477,6.0977,27311,0
1.2969,-8.2969,3.9883,27505,0
-2.2656,-10.6328,0.7734,27436,0
-2.9961,4.7305,-6.7773,27239,0
-25.5586,6.2227,1.5781,27251,0
-10.3477,-6.8789,5.8672,27503,0
-2.1523,-10.8203,3.5312,27503,0
-7.7070,4.0781,-3.2500,27273,0
-14.4062,11.9297,2.3438,27273,0
-24.0664,6.5664,3.0703,27193,0
-1.0039,-10.8633,4.1055,27429,0
0.3008,-2.7773,-3.8633,27509,0
-7.0195,5.7656,-2.7148,27347,0
-18.1250,19.5156,2.8789,27239,0
-3.2617,-6.4531,6.1367,27313,0
-5.6758,-14.1602,2.8789,27517,0
2.5234,-1.2852,-7.0000,27408,0
-15.7539,11.5859,2.4961,27206,0
-24.4844,2.0469,5.1406,27283,0
-2.5352,-6.9180,5.5234,27507,0
-2.9180,-12.5859,4.1797,27527,0
-9.8516,10.6641,0.4258,27278,0
-23.1055,15.0742,3.1094,27241,0
-18.2031,-4.6562,2.9570,27496,0
-4.8320,-14.6484,-0.1836,27489,0
-0.6211,3.9648,-6.3906,27371,0
-13.6797,7.7188,1.1172,27190,0
-19.0469,10.0938,2.8789,27360,0
2.6758,-6.7227,3.7969,27564,0
-4.1836,-12.2070,3.3789,27564,0
-2.4570,6.1484,-8.2266,27440,0
-25.8594,8.9805,1.6914,27264,0
-10.9648,-6.9531,5.5977,27301,0
-1.5781,-10.7812,3.6055,27541,0
-7.2852,4.5000,-3.6328,27461,0
-14.4102,11.2422,1.6133,27262,0
-23.3789,7.1797,3.9531,27220,0
-12.8359,-6.4961,7.0938,27497,0
